"tyyppi","lat","lon","osoite","nimi"
"Vaatekaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Pikkuväki"
"Uimahallit","60.2454198","24.8961877","Kaarelantie,Helsinki","Pirkkolan Uimahalli"
"Vaatekaupat","60.1661298","24.9414259","Yrjönkatu 31,Helsinki","Piruetti"
"Apteekit","60.2390251","24.8499253","Ajomiehentie 1,Helsinki","Pitäjänmäen apteekki"
"Kirjastot","60.22612465","24.8598560986182","Jousipolku 1,Helsinki","Pitäjänmäen kirjasto"
"Pizzeriat","60.224006","24.8610322","Pitäjänmäentie 15,Helsinki","Pitäjänmäen Pizzapalvelu"
"Pizzeriat","60.2077926","24.8870765","Ruusutarhantie 5,Helsinki","Pizzeria Ravintola Roseway"
"Kukkakaupat","60.15924735","24.7079348066089","Rusthollarinkatu 2,Espoo","Plantagen Espoo"
"Kukkakaupat","60.2213426","25.1111467353948","Vartioharjuntie 13,Helsinki","Plantagen Helsinki"
"Kukkakaupat","60.2863217","24.9747724","Valimotie 10,Vantaa","Plantagen Vantaa"
"Koru- Ja kelloliikkeet","60.1916307","24.912036","Mannerheimintie 20 A,Helsinki","Platasco"
"Kirjastot","60.2324142","24.8869599007355","Kaupintie 4,Helsinki","Pohjois-Haagan kirjasto"
"Lastenliikkeet","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Polarn O. Pyret"
"Lastenliikkeet","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Polarn O. Pyret"
"Lastenliikkeet","60.2092277","25.0763207","Itäkatu 1-7,Helsinki","Polarn O. Pyret"
"Lastenliikkeet","60.2904181","24.9701397","Tasetie 8,Vantaa","Polarn O. Pyret"
"Urheilukaupat","60.1693852","24.9373032","Simonkatu 6,Helsinki","Ponke's The Shop"
"Muut","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Ponsec Oy"
"Pankit","60.1654435","24.947599","Kasarmikatu 38,Helsinki","POP Pankki"
"Pankit","60.1678251","24.9398486","Kalevankatu 4,Helsinki","POP Pankki"
"Kenkäkaupat","60.1638294","24.9427337","Iso Roobertinkatu 7,Helsinki","Popot"
"Kenkäkaupat",NA,NA,"Tarkkaampujankatu 12 B,Helsinki","Popot"
"Postit","60.1765005","24.8019084685369","Kauppamiehentie 1,Espoo","Posti"
"Postit","60.166197","24.7731707","Ahventie 2,Espoo","Posti"
"Postit","60.1620733","24.7375304","Piispansilta 11,Espoo","Posti"
"Postit",NA,NA,"Finnoonristi 1,Espoo","Posti"
"Postit","60.1495148","24.6558294","Espoonlahdenkatu 4-6,Espoo","Posti"
"Postit","60.1420248","24.6701834","Soukantie 16,Espoo","Posti"
"Postit","60.2170114","24.8093057","Leppävaarankatu 3 A,Espoo","Posti"
"Postit","60.228754","24.763055","Karakalliontie 10,Espoo","Posti"
"Postit","60.2042513","24.6570452","Kamreerintie 3,Espoo","Posti"
"Postit","60.1925814","24.598704","Klippinkitie 9,Espoo","Posti"
"Postit","60.2296984","24.7159816","Lippajärventie 29,Espoo","Posti"
"Postit","60.3170346","24.7150106","Lahnuksentie 2,Espoo","Posti"
"Postit","60.1803689","24.6778054318922","Malminkorpi 2,Espoo","Posti"
"Postit","60.2373166","24.8908148","Kantelettarentie 1,Helsinki","Posti"
"Postit","60.1638685","24.9408829","Annankatu 8,Helsinki","Posti"
"Postit","60.1650065","24.9482105","Kasarmikatu 19,Helsinki","Posti"
"Postit","60.1715602","24.9535061","Rauhankatu 10,Helsinki","Posti"
"Postit","60.1561718","24.9209402","Tyynenmerenkatu 11,Helsinki","Posti"
"Postit","60.2010187","24.92167","Rahakamarinkatu 1,Helsinki","Posti"
"Postit","60.1850538","24.9129015","Linnankoskenkatu 14,Helsinki","Posti"
"Postit","60.2182716","24.8991237","Tunnelitie 10,Helsinki","Posti"
"Postit","60.2060944","24.8782475","Raumantie 1,Helsinki","Posti"
"Postit","60.2263756","24.8527682","Konalantie 6-8,Helsinki","Posti"
"Postit","60.2394853","24.8447249","Konalankuja 2,Helsinki","Posti"
"Postit","60.25202775","24.8567273199198","Pihkatie 6,Helsinki","Posti"
"Postit","60.1922691","24.9531983","Sturenkatu 21,Helsinki","Posti"
"Postit","60.199217","24.9420976","Asemapäällikönkatu 3,Helsinki","Posti"
"Postit","60.1793608","24.9491215","Säästöpankinranta 2,Helsinki","Posti"
"Postit","60.20827925","24.9764844672582","Hämeentie 135 A,Helsinki","Posti"
"Postit","60.216779","24.9533906","Pohjolankatu 38,Helsinki","Posti"
"Postit","60.2299412","24.9648076","Siltavoudintie 4,Helsinki","Posti"
"Postit","60.2380868","24.9278955","Pakilantie 56,Helsinki","Posti"
"Postit","60.249988","25.0134314","Hietakummuntie 19,Helsinki","Posti"
"Postit","60.2341605","25.0109858","Meripihkatie 3,Helsinki","Posti"
"Postit","60.2430282","24.9944863","Eskolantie 1,Helsinki","Posti"
"Postit","60.2694006","25.0241775","Päivöläntie 24,Helsinki","Posti"
"Postit","60.2746129","24.9898794","Jousimiehentie 3,Helsinki","Posti"
"Postit","60.2752763","25.0343827","Maatullinaukio 10,Helsinki","Posti"
"Postit","60.2338182","25.0322963","Latokartanonkaari 23,Helsinki","Posti"
"Postit","60.1939859","25.0350094","Linnanrakentajantie 4,Helsinki","Posti"
"Postit","60.2509793","25.1739488","Kraputie 2,Helsinki","Posti"
"Postit","60.2235837","25.0595398","Myllypurontie 22,Helsinki","Posti"
"Postit","60.2108974","25.0798734","Tallinnanaukio 6,Helsinki","Posti"
"Postit","60.2373006","25.0848435","Ostostie 4,Helsinki","Posti"
"Postit","60.2330921","25.1222688","Rukatunturintie 2,Helsinki","Posti"
"Postit","60.2070072","25.1456118","Vuotie 45,Helsinki","Posti"
"Postit","60.1717521","24.9395594438378","Elielinaukio 2 F,Helsinki","Posti"
"Postit","60.1597198","24.8775785","Gyldenintie 7,Helsinki","Posti"
"Postit","60.2583133","24.9442341","Torpparinmäentie 1 A,Helsinki","Posti"
"Postit","60.1457064","24.9888603","Suomenlinna C 6,Helsinki","Posti"
"Postit","60.2110655","24.7287655","Tunnelitie 4,Kauniainen","Posti"
"Postit","60.2463462","25.1150379","Suunnistajankuja 2,Vantaa","Posti"
"Postit","60.2908443","25.0359391","Kielotie 8,Vantaa","Posti"
"Postit","60.3032052","25.0460016","Talkootie 7,Vantaa","Posti"
"Postit","60.323749","25.0549422222942","Asolanväylä 50,Vantaa","Posti"
"Postit","60.3250369","25.0207845","Nietostie 19,Vantaa","Posti"
"Postit","60.3503301","25.0792257","Minkkikuja 4,Vantaa","Posti"
"Postit","60.3440068","25.0994114","Venuksenkuja 4,Vantaa","Posti"
"Postit","60.2223276","24.87614","Valimotie 9,Vantaa","Posti"
"Postit","60.2608563","24.8543158","Iskoskuja 3,Vantaa","Posti"
"Postit","60.2632922","24.871806","Kaivokselantie 1,Vantaa","Posti"
"Postit","60.2802692","24.7830207","Askistontie 1,Vantaa","Posti"
"Postit","60.30132","24.8563145","Vantaanrinne 14,Vantaa","Posti"
"Postit","60.1695185","24.760176","Niittykummuntie 2,Espoo","Posti noutopiste"
"Postit","60.1734097","24.7256735","Kuunkehrä 4,Espoo","Posti noutopiste"
"Postit","60.2208719","24.8115421","Läkkisepänkuja 2,Espoo","Posti noutopiste"
"Postit","60.2007097","24.6700876","Sokinsuontie 4,Espoo","Posti noutopiste"
"Postit","60.1879968","24.9181647","Mannerheimintie 96,Helsinki","Posti noutopiste"
"Postit","60.19145","24.9068215","Tukholmankatu 11,Helsinki","Posti noutopiste"
"Postit","60.2032695","24.8973829","Korppaanmäentie 4,Helsinki","Posti noutopiste"
"Postit","60.2296041","24.896685","Näyttelijäntie 14,Helsinki","Posti noutopiste"
"Postit","60.2293567","24.8843474","Hopeatie 2,Helsinki","Posti noutopiste"
"Postit","60.1874106","24.9623744","Hämeentie 29,Helsinki","Posti noutopiste"
"Postit","60.18638","25.0077905","Svinhufvudintie 1,Helsinki","Posti noutopiste"
"Postit","60.2614867","25.0758282","Huokotie 1,Helsinki","Posti noutopiste"
"Postit","60.2585567","24.9945292","Kirkonkyläntie 47,Helsinki","Posti noutopiste"
"Postit","60.2038097","25.0326984","Hiihtomäentie 36,Helsinki","Posti noutopiste"
"Postit","60.201924","25.0591541","Roihuvuorentie 24,Helsinki","Posti noutopiste"
"Postit","60.1782586","25.0562197","Koulutanhua 8 B,Helsinki","Posti noutopiste"
"Postit","60.2126078","25.0964932","Rusthollarintie 2,Helsinki","Posti noutopiste"
"Postit","60.2211748","25.1386276","Mustalahdentie 4,Helsinki","Posti noutopiste"
"Postit","60.278661","25.1041024","Laukkarinne 6,Vantaa","Posti noutopiste"
"Postit","60.2777902","24.8512586","Laajaniityntie 4,Vantaa","Posti noutopiste"
"Postit","60.2620896","24.8044492","Lammaslammentie 9,Vantaa","Posti noutopiste"
"Postit","60.1425578","24.6703404","Soukantie 4,Espoo","Posti pakettiautomaatti"
"Postit","60.15741","24.7396066","Matinkatu 22,Espoo","Posti pakettiautomaatti"
"Postit","60.2344917","24.8141431","Linnuntie 2,Espoo","Posti pakettiautomaatti"
"Postit","60.1526555","24.6344825","Merivirta 3,Espoo","Posti pakettiautomaatti"
"Postit","60.182852","24.7912741","Kalevalantie 3,Espoo","Posti pakettiautomaatti"
"Postit","60.1663462","24.7327114","Komeetankatu 2,Espoo","Posti pakettiautomaatti"
"Postit","60.1620733","24.7375304","Piispansilta 11,Espoo","Posti pakettiautomaatti"
"Postit","60.1493709","24.6548564","Espoonlahdenkatu 4,Espoo","Posti pakettiautomaatti"
"Postit","60.2170114","24.8093057","Leppävaarankatu 3 A,Espoo","Posti pakettiautomaatti"
"Postit","60.2046872","24.7673044","Sinikalliontie 1,Espoo","Posti pakettiautomaatti"
"Postit","60.225451","24.7344518","Kuusiniementie 1,Espoo","Posti pakettiautomaatti"
"Postit","60.2040635","24.6607337","Sunantie 1,Espoo","Posti pakettiautomaatti"
"Postit","60.2663372","24.7357437","Juvankartanontie 33,Espoo","Posti pakettiautomaatti"
"Postit","60.2404625","24.6998622","Kylänportti 16,Espoo","Posti pakettiautomaatti"
"Postit","60.2167068","24.7821647928768","Kilonpuistonkatu 14,Espoo","Posti pakettiautomaatti"
"Postit","60.2185762","24.8099318","Leppävaarankatu 5,Espoo","Posti pakettiautomaatti"
"Postit","60.1630018","24.7761933","Ukkohauentie 11-13,Espoo","Posti pakettiautomaatti"
"Postit","60.1529916","24.6561923","Kivenlahdentie 9,Espoo","Posti pakettiautomaatti"
"Postit","60.2414761","24.738987","Lähderanta 1,Espoo","Posti pakettiautomaatti"
"Postit","60.18104735","24.6789821473487","Malminkorpi 1,Espoo","Posti pakettiautomaatti"
"Postit","60.21466365","24.7532383747833","Kutojantie 1,Espoo","Posti pakettiautomaatti"
"Postit","60.1724645","24.7264251","Kuunkatu 3,Espoo","Posti pakettiautomaatti"
"Postit","60.2076858","25.1457537","Tyynylaavantie 5,Helsinki","Posti pakettiautomaatti"
"Postit","60.2203832","24.9236718","Postintaival 7 A,Helsinki","Posti pakettiautomaatti"
"Postit","60.1717521","24.9395594438378","Elielinaukio 2 G,Helsinki","Posti pakettiautomaatti"
"Postit","60.2186313","25.1034334","Vartiokyläntie 3,Helsinki","Posti pakettiautomaatti"
"Postit","60.2021822","25.0586895","Roihuvuorentie 26,Helsinki","Posti pakettiautomaatti"
"Postit","60.2140795","25.0834525","Korsholmantie 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.2428003","24.9935444707105","Säterintie 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.2296041","24.896685","Näyttelijäntie 14,Helsinki","Posti pakettiautomaatti"
"Postit","60.2311749","25.0000022","Salpausseläntie 11,Helsinki","Posti pakettiautomaatti"
"Postit","60.1974926","24.9273212","Pasilanraitio 5,Helsinki","Posti pakettiautomaatti"
"Postit","60.247993","24.9232439","Pakilantie 95,Helsinki","Posti pakettiautomaatti"
"Postit","60.228493","24.9635345","Kylänvanhimmantie 29,Helsinki","Posti pakettiautomaatti"
"Postit","60.2370758","25.1181987","Korvatunturintie 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.1801784","25.0529845","Yliskyläntie 3,Helsinki","Posti pakettiautomaatti"
"Postit","60.185057","24.9218182","Mannerheimintie 76,Helsinki","Posti pakettiautomaatti"
"Postit","60.1690528","24.9478405","Aleksanterinkatu 9,Helsinki","Posti pakettiautomaatti"
"Postit","60.1561718","24.9209402","Tyynenmerenkatu 11,Helsinki","Posti pakettiautomaatti"
"Postit","60.2390251","24.8499253","Ajomiehentie 1,Helsinki","Posti pakettiautomaatti"
"Postit","60.2373166","24.8908148","Kantelettarentie 1,Helsinki","Posti pakettiautomaatti"
"Postit","60.1956262","24.9365386","Aleksis Kiven katu 11,Helsinki","Posti pakettiautomaatti"
"Postit","60.18033635","24.9488999941326","Siltasaarenkatu 18-20,Helsinki","Posti pakettiautomaatti"
"Postit","60.2267213","24.955587","Mäkitorpantie 1,Helsinki","Posti pakettiautomaatti"
"Postit","60.2521222","25.0141318","Malminkaari 19,Helsinki","Posti pakettiautomaatti"
"Postit","60.227476","25.00945","Viikintori 3,Helsinki","Posti pakettiautomaatti"
"Postit","60.1932999","25.0318905","Hitsaajankatu 16,Helsinki","Posti pakettiautomaatti"
"Postit","60.21360305","25.0880133121173","Vanhanlinnantie 1,Helsinki","Posti pakettiautomaatti"
"Postit","60.209656","25.0852176","Kauppakartanonkatu 3,Helsinki","Posti pakettiautomaatti"
"Postit","60.2070072","25.1456118","Vuotie 45,Helsinki","Posti pakettiautomaatti"
"Postit","60.1635142","24.9210694","Itämerenkatu 21-23,Helsinki","Posti pakettiautomaatti"
"Postit","60.1602447","24.9190387","Välimerenkatu 5,Helsinki","Posti pakettiautomaatti"
"Postit","60.1944775","25.026632061488","Hiihtäjäntie 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.1540228","24.8827205","Kiviaidankatu 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.1985716","24.9343517","Ratapihantie 6,Helsinki","Posti pakettiautomaatti"
"Postit","60.2520968","25.0103537","Malmin Kauppatie 18,Helsinki","Posti pakettiautomaatti"
"Postit","60.1802954","24.9512671","Hämeentie 111,Helsinki","Posti pakettiautomaatti"
"Postit","60.1613526","24.9302493","Hietalahdenranta 7,Helsinki","Posti pakettiautomaatti"
"Postit","60.1773762","24.9500078","Siltasaarenkatu 6-10,Helsinki","Posti pakettiautomaatti"
"Postit","60.1534475","24.8802634","Itälahdenkatu 27,Helsinki","Posti pakettiautomaatti"
"Postit","60.2614867","25.0758282","Huokotie 1,Helsinki","Posti pakettiautomaatti"
"Postit","60.1650065","24.9482105","Kasarmikatu 19,Helsinki","Posti pakettiautomaatti"
"Postit","60.24572105","24.846620988674","Hankasuontie 1,Helsinki","Posti pakettiautomaatti"
"Postit","60.2373006","25.0848435","Ostostie 4,Helsinki","Posti pakettiautomaatti"
"Postit","60.2512527","25.008269","Kirkonkyläntie 34,Helsinki","Posti pakettiautomaatti"
"Postit","60.2912087","25.1076684139152","Metsäpurontie 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.2039783","25.118781","Meri-Rastilan Kuja 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.2060944","24.8782475","Raumantie 1,Helsinki","Posti pakettiautomaatti"
"Postit","60.2244486","25.0739323","Kiviparintie 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.2394056","24.9290282","Pakilantie 61,Helsinki","Posti pakettiautomaatti"
"Postit","60.2175926","24.8697337","Takomotie 33,Helsinki","Posti pakettiautomaatti"
"Postit",NA,NA,"Itämerentori 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.2211748","25.1386276","Mustalahdentie 4,Helsinki","Posti pakettiautomaatti"
"Postit","60.2693521","25.063936","Nummitie 2,Helsinki","Posti pakettiautomaatti"
"Postit","60.1817643","24.9546222","Hämeentie 16,Helsinki","Posti pakettiautomaatti"
"Postit","60.2136126","24.7217905","Asematie 1,Kauniainen","Posti pakettiautomaatti"
"Postit","60.3268061","25.0432045","Koivukylän Puistotie 11,Vantaa","Posti pakettiautomaatti"
"Postit","60.2844531","25.1217565","Nissaksentie 1,Vantaa","Posti pakettiautomaatti"
"Postit","60.3232179","25.0627005","Koivukylän Puistotie 1,Vantaa","Posti pakettiautomaatti"
"Postit","60.2847805","24.9594413","Hagelstamintie 32,Vantaa","Posti pakettiautomaatti"
"Postit","60.29317305","25.0341458475799","Unikkotie 13,Vantaa","Posti pakettiautomaatti"
"Postit","60.3488912","25.0752592","Maakotkantie 19,Vantaa","Posti pakettiautomaatti"
"Postit","60.2925135","24.961879","Vantaanportinkatu 4,Vantaa","Posti pakettiautomaatti"
"Postit","60.2223276","24.87614","Valimotie 9,Vantaa","Posti pakettiautomaatti"
"Postit","60.2599003","24.8518717","Iskoskuja 3 A 1,Vantaa","Posti pakettiautomaatti"
"Postit","60.2781065","24.8539452","Kivivuorentie 4,Vantaa","Posti pakettiautomaatti"
"Postit","60.2710281","24.804991","Ainontie 1,Vantaa","Posti pakettiautomaatti"
"Postit","60.2882924","24.9989496","Kuriiritie 23,Vantaa","Posti pakettiautomaatti"
"Postit","60.2811397","24.8448950981687","Laajavuorenkuja 2,Vantaa","Posti pakettiautomaatti"
"Postit","60.34613555","25.1331353256628","Paarmatie 2,Vantaa","Posti pakettiautomaatti"
"Postit","60.2937523","25.031647","Peltolantie 1,Vantaa","Posti pakettiautomaatti"
"Postit","60.2799644","25.1096945","Kannuskuja 2,Vantaa","Posti pakettiautomaatti"
"Postit","60.262741","24.8705524233692","Ukonkivenpolku 11,Vantaa","Posti pakettiautomaatti"
"Postit","60.3510078","25.0795025","Metsolantie 2,Vantaa","Posti pakettiautomaatti"
"Postit","60.26287525","24.8527719265113","Liesitori 1,Vantaa","Posti pakettiautomaatti"
"Kahvilat","60.1663462","24.7327114","Komeetankatu 2,Espoo","Presso"
"Kahvilat","60.21360305","25.0880133121173","Vanhanlinnantie 1,Helsinki","Presso"
"Muut","60.1892687","24.9642103","Hämeentie 22,Helsinki","Prink"
"Muut","60.1700365","24.9415097","Kaivokatu 8,Helsinki","Prink"
"Muut","60.1985716","24.9343517","Ratapihantie 6,Helsinki","Prink"
"Muut","60.1650319","24.9350449","Lönnrotinkatu 16,Helsinki","Prink"
"Muut","60.2092277","25.0763207","Itäkatu 1-7,Helsinki","Prink"
"Ruokakaupat","60.1620733","24.7375304","Piispansilta 11,Espoo","Prisma"
"Ruokakaupat","60.1663462","24.7327114","Komeetankatu 2,Espoo","Prisma"
"Ruokakaupat","60.2185762","24.8099318","Leppävaarankatu 5,Espoo","Prisma"
"Ruokakaupat","60.2373166","24.8908148","Kantelettarentie 1,Helsinki","Prisma"
"Ruokakaupat","60.2520968","25.0103537","Malmin Kauppatie 18,Helsinki","Prisma"
"Ruokakaupat","60.227476","25.00945","Viikintori 3,Helsinki","Prisma"
"Ruokakaupat","60.21360305","25.0880133121173","Vanhanlinnantie 1,Helsinki","Prisma"
"Ruokakaupat","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Prisma"
"Ruokakaupat","60.29317305","25.0341458475799","Unikkotie 13,Vantaa","Prisma"
"Muut","60.1695191","24.9452255","Mikonkatu 8,Helsinki","ProHobby"
"Optikot","60.1622535","24.9465987","Korkeavuorenkatu 19,Helsinki","Proud Optiikka"
"Vaatekaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Provokante"
"Baarit ja yökerhot","60.2102786","24.8863327","Vanha Viertotie 10,Helsinki","Pub Frendi"
"Ravintolat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Pub Ikkuna"
"Baarit ja yökerhot","60.1714656","24.945086","Mikonkatu 15,Helsinki","Public Corner"
"Kirjastot","60.2714096","25.0587807","Nurkkatie 2,Helsinki","Puistolan kirjasto"
"Kirjastot","60.2503446","24.9911231","Kenttäkuja 12,Helsinki","Pukinmäen kirjasto"
"Apteekit","60.1621597","24.9403543","Fredrikinkatu 23,Helsinki","Punavuoren apteekki"
"Rautakaupat","60.1605623","24.9411704","Pursimiehenkatu 4-6,Helsinki","Punavuoren Rauta Oy (Rautanet)"
"Muut","60.1985716","24.9343517","Ratapihantie 6,Helsinki","Punnitse & Säästä Pasilan asema"
"Muut","60.1697183","24.9444692","Ateneuminkuja,Helsinki","Punnitse ja säästä"
"Muut","60.1672278","24.9332361","Fredrikinkatu 55,Helsinki","Punnitse ja säästä"
"Muut","60.1870164","24.9611194","Hämeentie 50,Helsinki","Punnitse ja säästä"
"Muut","60.2070072","25.1456118","Vuotie 45,Helsinki","Punnitse ja säästä"
"Muut","60.2587794","25.0390021","Malminkaari 13-19,Helsinki","Punnitse ja säästä"
"Kukkakaupat","60.1802954","24.9512671","Hämeentie 111,Helsinki","Puntti Arabia"
"Kukkakaupat","60.1618574","24.9315133","Bulevardi 54,Helsinki","Puntti Bulevardi"
"Kukkakaupat","60.1956262","24.9365386","Aleksis Kiven Katu 11,Helsinki","Puntti Vallila"
"Parturit ja kampaamot","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Pure Hairdressing"
"Kahvilat",NA,NA,"Korkaeavuorenkatu 27,Helsinki","Puro Deli & Café"
"Rautakaupat","60.15763365","24.6415167314623","Ruukintie 4,Espoo","Puukeskus"
"Rautakaupat","60.1941473","25.0423969","Sorvaajankatu 6,Helsinki","Puukeskus"
"Rautakaupat","60.27704015","24.8065349035535","Tiilipojanlenkki 7,Vantaa","Puukeskus"
"Rautakaupat","60.2221759","24.8528992230758","Takkatie 14,Helsinki","Puumesta"
"Sisustusliikkeet","60.2188216","24.8128941","Leppävaarankatu 3,Espoo","Puustelli"
"Sisustusliikkeet","60.1640069","24.7005497","Suomalaistentie 1,Espoo","Puustelli"
"Sisustusliikkeet","60.1922146","25.036206","Laivalahdenportti 2,Helsinki","Puustelli"
"Sisustusliikkeet","60.1757339","24.9217482","Runeberginkatu 30,Helsinki","Puustelli"
"Sisustusliikkeet","60.2834397","24.8244767","Petikontie 1,Vantaa","Puustelli"
"Sisustusliikkeet","60.2863217","24.9747724","Valimotie 18,Vantaa","Puustelli"
"Sekatavarakaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Quicksilver"
"Kioskit",NA,NA,"Sampokuja,Espoo","R-kioski"
"Kioskit","60.1768636","24.8012968","Kauppamiehentie,Espoo","R-kioski"
"Kioskit","60.2007097","24.6700876","Sokinsuontie 4,Espoo","R-kioski"
"Kioskit","60.1420248","24.6701834","Soukantie 16,Espoo","R-kioski"
"Kioskit","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","R-kioski"
"Kioskit","60.1838688","24.8310938","Otakaari 11,Espoo","R-kioski"
"Kioskit","60.1695185","24.760176","Niittykummuntie 2,Espoo","R-kioski"
"Kioskit","60.1544739","24.6348817","Merivalkama 2,Espoo","R-kioski"
"Kioskit","60.15741","24.7396066","Matinkatu 22,Espoo","R-kioski"
"Kioskit","60.1945934","24.7672397","Mankkaantie 2-4,Espoo","R-kioski"
"Kioskit","60.2208719","24.8115421","Läkkisepänkuja 2,Espoo","R-kioski"
"Kioskit","60.1495148","24.6558294","Espoonlahdenkatu 4-6,Espoo","R-kioski"
